customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Risk_Tier,Revenue_At_Risk,Retention_Action
6972-SNKKW,Female,0,No,No,6,Month-to-month,No,Mailed check,20.0,109.2,No,0.3547,No,Medium,85.13,Loyalty email — highlight service value
3694-GLTJM,Female,0,No,No,5,Month-to-month,No,Credit card (automatic),19.65,92.05,No,0.4101,No,Medium,96.7,Loyalty email — highlight service value
8550-XSXUQ,Male,0,Yes,No,48,One year,DSL,Credit card (automatic),70.55,3420.5,No,0.249,No,Low,210.8,Standard engagement — quarterly check-in
8149-RSOUN,Female,0,No,No,1,Month-to-month,Fiber optic,Electronic check,93.85,93.85,Yes,0.9183,Yes,Critical,1034.19,Immediate call — offer 2-year contract discount
9055-MOJJJ,Female,0,Yes,Yes,64,One year,DSL,Mailed check,65.8,4068.0,No,0.0448,No,Low,35.37,Standard engagement — quarterly check-in
4359-INNWN,Female,0,No,No,17,One year,No,Credit card (automatic),20.05,337.9,No,0.1224,No,Low,29.45,Standard engagement — quarterly check-in
0585-EGDDA,Male,0,Yes,No,40,Month-to-month,Fiber optic,Electronic check,80.0,3168.75,No,0.5844,Yes,High,561.02,Send retention offer — add TechSupport bundle
4032-RMHCI,Female,0,Yes,Yes,41,One year,DSL,Credit card (automatic),35.4,1412.4,No,0.1108,No,Low,47.07,Standard engagement — quarterly check-in
0549-CYCQN,Male,1,No,No,51,One year,Fiber optic,Bank transfer (automatic),79.6,3974.7,No,0.3801,No,Medium,363.07,Loyalty email — highlight service value
3481-JHUZH,Male,0,Yes,No,41,Month-to-month,Fiber optic,Electronic check,80.25,3439.0,No,0.6604,Yes,High,635.97,Send retention offer — add TechSupport bundle
7250-EQKIY,Female,0,Yes,Yes,1,Month-to-month,DSL,Mailed check,50.45,50.45,Yes,0.5728,Yes,High,346.77,Send retention offer — add TechSupport bundle
3594-IVHJZ,Female,0,No,No,2,Month-to-month,No,Mailed check,20.45,42.45,No,0.4859,No,Medium,119.24,Loyalty email — highlight service value
6869-FGJJC,Male,0,No,No,68,One year,Fiber optic,Credit card (automatic),79.6,5461.45,No,0.1497,No,Low,142.99,Standard engagement — quarterly check-in
3896-ZVNET,Female,0,Yes,Yes,24,Two year,No,Mailed check,24.7,571.75,No,0.0575,No,Low,17.04,Standard engagement — quarterly check-in
8205-VSLRB,Male,0,Yes,No,70,Two year,DSL,Credit card (automatic),77.3,5498.2,No,0.0307,No,Low,28.48,Standard engagement — quarterly check-in
5960-MVTUK,Male,0,No,No,3,Month-to-month,DSL,Electronic check,29.75,96.85,No,0.7143,Yes,Critical,255.01,Immediate call — offer 2-year contract discount
6817-WTYHE,Male,0,No,No,2,Month-to-month,DSL,Bank transfer (automatic),44.9,111.05,No,0.5729,Yes,High,308.68,Send retention offer — add TechSupport bundle
3082-VQXNH,Male,0,Yes,No,3,Month-to-month,DSL,Credit card (automatic),29.8,94.4,No,0.6741,Yes,High,241.06,Send retention offer — add TechSupport bundle
4013-UBXWQ,Female,0,No,No,7,Month-to-month,DSL,Electronic check,74.65,521.1,Yes,0.7372,Yes,Critical,660.38,Immediate call — offer 2-year contract discount
4931-TRZWN,Female,0,No,No,13,Month-to-month,DSL,Electronic check,71.95,923.85,No,0.6393,Yes,High,551.97,Send retention offer — add TechSupport bundle
0750-EKNGL,Male,0,No,No,7,Month-to-month,No,Mailed check,20.75,141.1,No,0.3566,No,Medium,88.79,Loyalty email — highlight service value
7669-LCRSD,Male,0,Yes,Yes,12,Month-to-month,DSL,Mailed check,56.3,628.65,No,0.6526,Yes,High,440.9,Send retention offer — add TechSupport bundle
3567-PQTSO,Male,0,Yes,Yes,53,One year,Fiber optic,Electronic check,105.25,5576.3,No,0.4971,No,Medium,627.84,Loyalty email — highlight service value
5519-NPHVG,Female,0,No,No,12,Month-to-month,Fiber optic,Electronic check,94.2,1046.1,Yes,0.8922,Yes,Critical,1008.54,Immediate call — offer 2-year contract discount
8043-PNYSD,Male,0,Yes,Yes,63,Two year,No,Mailed check,19.55,1245.6,No,0.0095,No,Low,2.23,Standard engagement — quarterly check-in
9938-EKRGF,Female,0,No,No,15,Month-to-month,DSL,Mailed check,84.45,1287.85,No,0.4007,No,Medium,406.07,Loyalty email — highlight service value
2703-AMTUL,Male,0,Yes,Yes,36,One year,DSL,Mailed check,53.65,1939.35,No,0.0944,No,Low,60.77,Standard engagement — quarterly check-in
0928-JMXNP,Male,1,Yes,No,4,Month-to-month,DSL,Electronic check,29.9,118.25,No,0.8053,Yes,Critical,288.94,Immediate call — offer 2-year contract discount
8173-RXAYP,Female,0,Yes,Yes,24,Two year,No,Mailed check,19.7,452.55,No,0.044,No,Low,10.4,Standard engagement — quarterly check-in
4825-XJGDM,Female,0,No,No,61,One year,DSL,Credit card (automatic),43.7,2696.55,No,0.042,No,Low,22.02,Standard engagement — quarterly check-in
5402-HTOTQ,Male,0,No,No,16,Month-to-month,DSL,Electronic check,55.3,875.35,No,0.5184,Yes,High,344.01,Send retention offer — add TechSupport bundle
6734-JDTTV,Male,0,Yes,Yes,65,Two year,No,Credit card (automatic),19.85,1267.05,No,0.0107,No,Low,2.55,Standard engagement — quarterly check-in
7850-THJMU,Female,0,Yes,Yes,26,Two year,No,Credit card (automatic),19.65,494.9,No,0.0348,No,Low,8.21,Standard engagement — quarterly check-in
3890-RTCMS,Male,0,No,No,16,Month-to-month,DSL,Mailed check,49.45,799.0,No,0.5014,Yes,High,297.53,Send retention offer — add TechSupport bundle
8849-GYOKR,Female,0,Yes,No,54,One year,Fiber optic,Bank transfer (automatic),106.55,5763.3,Yes,0.3325,No,Medium,425.13,Loyalty email — highlight service value
3148-BLQJT,Male,0,No,No,1,Month-to-month,No,Mailed check,20.1,20.1,Yes,0.4109,No,Medium,99.11,Loyalty email — highlight service value
3717-FDJFU,Male,0,No,Yes,5,Two year,No,Mailed check,20.45,106.9,No,0.0927,No,Low,22.75,Standard engagement — quarterly check-in
3665-JATSN,Female,0,No,No,19,Month-to-month,DSL,Electronic check,39.7,710.05,No,0.6837,Yes,High,325.71,Send retention offer — add TechSupport bundle
7966-YOTQW,Male,0,No,No,10,Month-to-month,DSL,Credit card (automatic),54.5,568.2,No,0.5663,Yes,High,370.36,Send retention offer — add TechSupport bundle
0461-CVKMU,Female,0,Yes,Yes,23,Month-to-month,Fiber optic,Electronic check,83.8,1900.25,Yes,0.4521,No,Medium,454.63,Loyalty email — highlight service value
8806-EAGWC,Male,0,No,No,3,Month-to-month,DSL,Mailed check,55.15,159.15,Yes,0.6818,Yes,High,451.22,Send retention offer — add TechSupport bundle
8853-TZDGH,Female,0,No,No,72,Two year,Fiber optic,Bank transfer (automatic),111.6,8012.75,No,0.1819,No,Low,243.6,Standard engagement — quarterly check-in
7779-LGOVN,Male,1,Yes,No,10,Month-to-month,Fiber optic,Electronic check,86.65,856.65,Yes,0.901,Yes,Critical,936.86,Immediate call — offer 2-year contract discount
4324-BZCKL,Female,0,Yes,Yes,10,Month-to-month,DSL,Mailed check,55.55,551.3,No,0.5456,Yes,High,363.7,Send retention offer — add TechSupport bundle
6924-TDGMT,Male,0,Yes,No,11,One year,No,Mailed check,20.55,184.95,No,0.2451,No,Low,60.44,Standard engagement — quarterly check-in
9710-ZUSHQ,Female,1,No,No,37,Month-to-month,Fiber optic,Bank transfer (automatic),106.75,4056.75,Yes,0.7325,Yes,Critical,938.33,Immediate call — offer 2-year contract discount
1536-YHDOE,Male,0,Yes,Yes,17,One year,DSL,Mailed check,62.1,1096.65,No,0.2537,No,Medium,189.06,Loyalty email — highlight service value
8123-QBNAZ,Female,0,Yes,Yes,36,Month-to-month,Fiber optic,Credit card (automatic),104.5,3684.95,No,0.6783,Yes,High,850.59,Send retention offer — add TechSupport bundle
3629-ZNKXA,Male,1,No,No,17,Month-to-month,Fiber optic,Electronic check,101.8,1752.45,No,0.8585,Yes,Critical,1048.74,Immediate call — offer 2-year contract discount
4827-LTQRJ,Female,1,Yes,Yes,66,One year,Fiber optic,Credit card (automatic),110.6,7210.85,No,0.2678,No,Medium,355.42,Loyalty email — highlight service value
7711-YIJWC,Male,0,Yes,Yes,61,One year,DSL,Bank transfer (automatic),84.9,5264.5,No,0.0525,No,Low,53.49,Standard engagement — quarterly check-in
5482-VXSXJ,Male,0,No,No,22,Month-to-month,Fiber optic,Mailed check,93.2,2157.3,No,0.8222,Yes,Critical,919.55,Immediate call — offer 2-year contract discount
7365-BVCJH,Male,0,No,No,1,Month-to-month,DSL,Electronic check,24.4,24.4,No,0.7976,Yes,Critical,233.54,Immediate call — offer 2-year contract discount
9620-ENEJV,Female,0,No,No,6,Month-to-month,Fiber optic,Credit card (automatic),70.55,433.95,No,0.7455,Yes,Critical,631.14,Immediate call — offer 2-year contract discount
4183-WCSEP,Male,0,No,No,31,Month-to-month,Fiber optic,Electronic check,78.45,2435.15,Yes,0.5492,Yes,High,517.02,Send retention offer — add TechSupport bundle
2378-YIZKA,Female,0,Yes,Yes,68,Two year,DSL,Credit card (automatic),85.0,5607.75,No,0.0298,No,Low,30.4,Standard engagement — quarterly check-in
5498-TXHLF,Female,0,Yes,Yes,34,Month-to-month,Fiber optic,Electronic check,87.45,2874.15,Yes,0.6304,Yes,High,661.54,Send retention offer — add TechSupport bundle
0689-DSXGL,Female,0,Yes,Yes,52,Month-to-month,Fiber optic,Bank transfer (automatic),85.8,4433.3,No,0.2441,No,Low,251.33,Standard engagement — quarterly check-in
6818-DJXAA,Female,0,No,Yes,10,Month-to-month,Fiber optic,Electronic check,91.1,964.35,No,0.7353,Yes,Critical,803.83,Immediate call — offer 2-year contract discount
9722-UJOJR,Male,0,Yes,Yes,29,Month-to-month,Fiber optic,Electronic check,70.75,1974.8,Yes,0.6465,Yes,High,548.88,Send retention offer — add TechSupport bundle
0464-WJTKO,Female,0,Yes,Yes,72,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0.0051,No,Low,1.23,Standard engagement — quarterly check-in
8902-ZEOVF,Male,0,Yes,Yes,47,One year,No,Mailed check,20.05,951.55,No,0.0386,No,Low,9.29,Standard engagement — quarterly check-in
6778-EICRF,Male,0,Yes,Yes,24,One year,DSL,Mailed check,74.8,1821.2,No,0.3165,No,Medium,284.09,Loyalty email — highlight service value
2662-NNTDK,Male,0,No,No,65,One year,No,Credit card (automatic),24.8,1600.95,No,0.0266,No,Low,7.92,Standard engagement — quarterly check-in
4132-KALRO,Female,0,No,No,4,Month-to-month,Fiber optic,Mailed check,100.85,399.25,No,0.8894,Yes,Critical,1076.35,Immediate call — offer 2-year contract discount
3902-FOIGH,Male,1,Yes,No,12,Month-to-month,Fiber optic,Electronic check,101.35,1218.55,Yes,0.9059,Yes,Critical,1101.76,Immediate call — offer 2-year contract discount
6772-KSATR,Male,0,No,No,1,Month-to-month,Fiber optic,Electronic check,81.7,81.7,Yes,0.8242,Yes,Critical,808.05,Immediate call — offer 2-year contract discount
7112-OPOTK,Male,0,No,No,33,Month-to-month,Fiber optic,Electronic check,68.25,2171.15,Yes,0.5609,Yes,High,459.38,Send retention offer — add TechSupport bundle
2874-YXVVA,Female,0,No,No,34,Month-to-month,Fiber optic,Electronic check,105.1,3634.8,No,0.6827,Yes,High,861.02,Send retention offer — add TechSupport bundle
1245-HARPS,Female,0,Yes,No,14,Two year,No,Mailed check,20.4,292.4,No,0.0834,No,Low,20.42,Standard engagement — quarterly check-in
4210-QFJMF,Female,0,No,No,4,Month-to-month,Fiber optic,Electronic check,79.15,317.25,Yes,0.8607,Yes,Critical,817.49,Immediate call — offer 2-year contract discount
4323-ELYYB,Male,0,Yes,Yes,13,One year,No,Mailed check,20.0,218.55,No,0.1379,No,Low,33.1,Standard engagement — quarterly check-in
4293-ETKAP,Female,0,Yes,Yes,65,Two year,DSL,Bank transfer (automatic),79.4,5071.9,No,0.0583,No,Low,55.55,Standard engagement — quarterly check-in
6064-PUPMC,Male,0,Yes,Yes,23,One year,DSL,Credit card (automatic),57.2,1423.35,No,0.1119,No,Low,76.81,Standard engagement — quarterly check-in
6504-VBLFL,Male,0,Yes,No,55,Two year,DSL,Electronic check,58.6,3068.6,No,0.0279,No,Low,19.62,Standard engagement — quarterly check-in
6322-PJJDJ,Male,0,Yes,No,49,Two year,Fiber optic,Electronic check,94.8,4690.65,No,0.3252,No,Medium,369.95,Loyalty email — highlight service value
0330-BGYZE,Male,0,Yes,No,60,One year,Fiber optic,Bank transfer (automatic),102.5,6157.6,No,0.3624,No,Medium,445.75,Loyalty email — highlight service value
1085-LDWAM,Female,0,Yes,Yes,69,One year,No,Credit card (automatic),20.35,1442.65,No,0.0193,No,Low,4.71,Standard engagement — quarterly check-in
7586-ZATGZ,Male,0,No,No,40,Month-to-month,Fiber optic,Electronic check,84.9,3369.05,No,0.7454,Yes,Critical,759.41,Immediate call — offer 2-year contract discount
7197-VOJMM,Male,0,Yes,No,67,Two year,DSL,Credit card (automatic),69.2,4671.65,No,0.0277,No,Low,23.0,Standard engagement — quarterly check-in
3318-OSATS,Male,1,No,No,35,Month-to-month,Fiber optic,Electronic check,95.45,3474.05,Yes,0.854,Yes,Critical,978.17,Immediate call — offer 2-year contract discount
5828-AVIPD,Male,0,Yes,Yes,19,One year,Fiber optic,Electronic check,100.95,1875.55,Yes,0.6613,Yes,High,801.1,Send retention offer — add TechSupport bundle
1843-TLSGD,Female,0,Yes,Yes,13,Two year,No,Mailed check,20.85,272.35,No,0.0697,No,Low,17.44,Standard engagement — quarterly check-in
9626-VFRGG,Female,0,No,Yes,41,Month-to-month,Fiber optic,Bank transfer (automatic),88.5,3645.05,No,0.6084,Yes,High,646.12,Send retention offer — add TechSupport bundle
7075-BNDVQ,Female,0,No,No,4,Month-to-month,DSL,Mailed check,35.0,135.75,No,0.6124,Yes,High,257.21,Send retention offer — add TechSupport bundle
9143-CANJF,Female,0,Yes,Yes,24,Month-to-month,DSL,Electronic check,55.15,1319.85,No,0.2022,No,Low,133.82,Standard engagement — quarterly check-in
7284-BUYEC,Female,0,No,No,5,Month-to-month,DSL,Credit card (automatic),50.95,229.4,No,0.8192,Yes,Critical,500.86,Immediate call — offer 2-year contract discount
2041-JIJCI,Female,0,No,No,5,Month-to-month,DSL,Electronic check,64.0,370.25,No,0.7393,Yes,Critical,567.78,Immediate call — offer 2-year contract discount
1086-LXKFY,Female,0,Yes,Yes,1,Month-to-month,Fiber optic,Mailed check,69.1,69.1,Yes,0.8195,Yes,Critical,679.53,Immediate call — offer 2-year contract discount
4900-MSOMT,Female,0,Yes,Yes,72,Two year,DSL,Bank transfer (automatic),80.2,5714.2,No,0.0165,No,Low,15.88,Standard engagement — quarterly check-in
2229-VWQJH,Female,0,No,No,24,Month-to-month,DSL,Credit card (automatic),49.3,1233.25,No,0.4672,No,Medium,276.4,Loyalty email — highlight service value
9194-GFVOI,Female,0,Yes,No,42,Two year,DSL,Credit card (automatic),84.35,3571.6,No,0.0827,No,Low,83.71,Standard engagement — quarterly check-in
1336-EZFZY,Female,0,No,No,4,Month-to-month,No,Mailed check,20.05,83.3,No,0.3746,No,Medium,90.13,Loyalty email — highlight service value
4282-MSACW,Male,0,No,No,68,One year,Fiber optic,Credit card (automatic),117.2,8035.95,No,0.2921,No,Medium,410.81,Loyalty email — highlight service value
1403-LKLIK,Female,0,Yes,Yes,33,One year,No,Mailed check,20.1,579.4,No,0.0638,No,Low,15.39,Standard engagement — quarterly check-in
2636-ALXXZ,Female,1,No,No,1,Month-to-month,Fiber optic,Electronic check,69.6,69.6,Yes,0.8608,Yes,Critical,718.94,Immediate call — offer 2-year contract discount
7774-OJSXI,Male,0,No,No,31,One year,Fiber optic,Electronic check,103.45,3066.45,Yes,0.6614,Yes,High,821.06,Send retention offer — add TechSupport bundle
7786-WBJYI,Female,0,No,No,4,Month-to-month,Fiber optic,Bank transfer (automatic),77.95,305.55,Yes,0.7477,Yes,Critical,699.4,Immediate call — offer 2-year contract discount
0136-IFMYD,Male,1,Yes,No,69,Two year,Fiber optic,Electronic check,109.95,7634.25,No,0.2528,No,Medium,333.54,Loyalty email — highlight service value
5144-TVGLP,Male,1,No,No,38,Month-to-month,Fiber optic,Electronic check,94.75,3653.0,No,0.7831,Yes,Critical,890.38,Immediate call — offer 2-year contract discount
9643-AVVWI,Female,0,Yes,Yes,3,Month-to-month,Fiber optic,Electronic check,80.0,241.3,No,0.6985,Yes,High,670.56,Send retention offer — add TechSupport bundle
0253-ZTEOB,Female,0,Yes,Yes,48,Two year,DSL,Electronic check,79.65,3870.3,No,0.0801,No,Low,76.56,Standard engagement — quarterly check-in
2706-QZIHY,Female,0,Yes,No,15,Two year,No,Mailed check,25.2,387.9,No,0.1025,No,Low,31.0,Standard engagement — quarterly check-in
6061-PQHMK,Female,0,No,No,25,One year,No,Credit card (automatic),19.9,527.5,No,0.0914,No,Low,21.83,Standard engagement — quarterly check-in
9885-CSMWE,Female,1,No,No,1,Month-to-month,Fiber optic,Electronic check,78.45,78.45,Yes,0.8436,Yes,Critical,794.17,Immediate call — offer 2-year contract discount
6137-MFAJN,Female,0,No,No,48,Month-to-month,DSL,Electronic check,44.8,2104.55,No,0.3259,No,Medium,175.2,Loyalty email — highlight service value
9122-UMROB,Male,0,No,No,1,Month-to-month,No,Mailed check,20.3,20.3,No,0.4121,No,Medium,100.39,Loyalty email — highlight service value
4232-JGKIY,Male,0,No,No,1,Month-to-month,No,Electronic check,19.2,19.2,No,0.3861,No,Medium,88.96,Loyalty email — highlight service value
2402-TAIRZ,Female,0,No,No,37,One year,Fiber optic,Electronic check,80.05,3019.1,No,0.3225,No,Medium,309.79,Loyalty email — highlight service value
9659-ZTWSM,Male,1,Yes,No,66,One year,Fiber optic,Bank transfer (automatic),107.35,7051.95,No,0.3719,No,Medium,479.08,Loyalty email — highlight service value
9139-TWBAS,Female,0,Yes,No,26,One year,DSL,Bank transfer (automatic),47.85,1190.5,No,0.2201,No,Low,126.38,Standard engagement — quarterly check-in
6685-GBWJZ,Male,0,Yes,No,63,One year,DSL,Credit card (automatic),70.8,4448.8,No,0.0475,No,Low,40.36,Standard engagement — quarterly check-in
5016-ETTFF,Male,0,No,No,10,Month-to-month,DSL,Mailed check,29.5,255.25,Yes,0.6633,Yes,High,234.81,Send retention offer — add TechSupport bundle
3866-MDTUB,Female,0,No,No,2,Month-to-month,DSL,Electronic check,70.75,146.9,Yes,0.7089,Yes,Critical,601.86,Immediate call — offer 2-year contract discount
2195-VVRJF,Male,1,Yes,No,18,Month-to-month,DSL,Credit card (automatic),59.1,1011.05,No,0.5484,Yes,High,388.93,Send retention offer — add TechSupport bundle
3913-RDSJZ,Female,0,Yes,No,64,Two year,No,Mailed check,25.55,1714.95,No,0.0162,No,Low,4.97,Standard engagement — quarterly check-in
8058-JMEQO,Female,1,No,No,9,Month-to-month,Fiber optic,Electronic check,84.45,762.5,Yes,0.8925,Yes,Critical,904.46,Immediate call — offer 2-year contract discount
4203-QGNZA,Female,0,No,Yes,28,Month-to-month,No,Mailed check,20.25,535.35,No,0.1489,No,Low,36.18,Standard engagement — quarterly check-in
5043-TRZWM,Female,0,No,No,1,Month-to-month,Fiber optic,Electronic check,75.55,75.55,No,0.779,Yes,Critical,706.24,Immediate call — offer 2-year contract discount
0697-ZMSWS,Male,0,No,No,4,Month-to-month,Fiber optic,Electronic check,85.65,338.9,Yes,0.8957,Yes,Critical,920.6,Immediate call — offer 2-year contract discount
7657-DYEPJ,Male,1,No,No,38,One year,DSL,Credit card (automatic),70.15,2497.35,Yes,0.2033,No,Low,171.14,Standard engagement — quarterly check-in
9494-BDNNC,Male,0,Yes,No,66,One year,Fiber optic,Electronic check,95.3,6273.4,No,0.3027,No,Medium,346.17,Loyalty email — highlight service value
1640-PLFMP,Female,0,No,No,1,Month-to-month,Fiber optic,Electronic check,70.25,70.25,No,0.8415,Yes,Critical,709.38,Immediate call — offer 2-year contract discount
5366-OBVMR,Female,0,Yes,No,18,Month-to-month,DSL,Mailed check,50.3,908.75,No,0.4913,No,Medium,296.55,Loyalty email — highlight service value
8276-MQBYC,Male,1,No,No,51,Month-to-month,Fiber optic,Electronic check,97.8,4913.3,Yes,0.7688,Yes,Critical,902.26,Immediate call — offer 2-year contract discount
